song_id,filename,valence_pred,arousal_pred,mood_basic_pred,mood_detailed_pred,actual_quadrant,actual_mood,pred_quadrant,correct
MT0001891260,MT0001891260.mp3,0.40840970734127,0.38115034958964644,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0001899447,MT0001899447.mp3,0.2985021377730753,0.3370643735215151,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0001910188,MT0001910188.mp3,0.35752891910144546,0.4059287903197885,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0001920501,MT0001920501.mp3,0.34410307140981655,0.3252758779761905,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0001929641,MT0001929641.mp3,0.35537766312359886,0.41008650410353553,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0001934436,MT0001934436.mp3,0.3158647011842325,0.42879853918650795,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0001934726,MT0001934726.mp3,0.3956970399975869,0.3662704080988455,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0001952167,MT0001952167.mp3,0.35149397246284814,0.42069423076923107,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0001967374,MT0001967374.mp3,0.43079709098562263,0.42803771466380836,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0001972380,MT0001972380.mp3,0.43388097077283727,0.4160853380907286,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0001972829,MT0001972829.mp3,0.4234969518849205,0.33588904017857146,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0001982863,MT0001982863.mp3,0.35092769686563435,0.44810821676587287,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0001988811,MT0001988811.mp3,0.42083103214117573,0.36074302827380955,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002006203,MT0002006203.mp3,0.4057931281565655,0.3321009408820346,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002007417,MT0002007417.mp3,0.39144938988095235,0.37540415929556564,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0002033217,MT0002033217.mp3,0.505698916170635,0.4304377827380951,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0002057142,MT0002057142.mp3,0.45722688361146124,0.34552540960775324,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002060109,MT0002060109.mp3,0.4790125183372835,0.3188510737179487,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002070112,MT0002070112.mp3,0.4806770535714284,0.41616772479256847,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002071907,MT0002071907.mp3,0.41032824900793663,0.46645466765873017,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002086401,MT0002086401.mp3,0.4357056191378066,0.38718794479095464,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002087541,MT0002087541.mp3,0.4136168400523087,0.36773248568271993,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002126934,MT0002126934.mp3,0.404959769195957,0.41038656192339107,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002142155,MT0002142155.mp3,0.386505604707792,0.3193074553771936,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0002203952,MT0002203952.mp3,0.5363493087557604,0.4183258841765871,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0002233402,MT0002233402.mp3,0.37231777236652236,0.4385982906558718,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002250135,MT0002250135.mp3,0.40411304727958813,0.37424599995490626,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002277261,MT0002277261.mp3,0.44618523334510357,0.43434973478915084,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002307435,MT0002307435.mp3,0.39822280962195483,0.4570729985119049,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002325544,MT0002325544.mp3,0.4587363821074759,0.33457441751700673,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002336535,MT0002336535.mp3,0.357268086728585,0.3336634692911255,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0002379222,MT0002379222.mp3,0.4852514691558442,0.39228650297619033,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002390941,MT0002390941.mp3,0.4216967311507937,0.3718565289051227,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002477987,MT0002477987.mp3,0.44194875248015886,0.42355377232142877,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002485672,MT0002485672.mp3,0.4960632460768401,0.42708245039682546,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002510318,MT0002510318.mp3,0.4696040500992061,0.3682053862283548,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002536460,MT0002536460.mp3,0.37973727159992776,0.45492511904761895,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002549047,MT0002549047.mp3,0.4290209390633912,0.35274833333333333,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002573253,MT0002573253.mp3,0.3515167712842714,0.4144265277777777,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002580064,MT0002580064.mp3,0.4375167477165892,0.481414156580668,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002585767,MT0002585767.mp3,0.36812913870851355,0.49187891369047615,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002604697,MT0002604697.mp3,0.5008347594246031,0.3599882121598639,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0002634024,MT0002634024.mp3,0.3855054357274669,0.4688778087797618,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002714093,MT0002714093.mp3,0.4368063236390298,0.3500056845238093,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002760912,MT0002760912.mp3,0.4673869666337016,0.4140247477002167,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002771537,MT0002771537.mp3,0.41228259920634913,0.4127602232142858,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002784741,MT0002784741.mp3,0.38430657151875913,0.34473495446087815,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0002844771,MT0002844771.mp3,0.3664348445717357,0.37305889247945667,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0002874481,MT0002874481.mp3,0.35405228120490617,0.3865587673611111,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0002905185,MT0002905185.mp3,0.3462485229884889,0.40533259514790765,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002915967,MT0002915967.mp3,0.3773648319909258,0.3661013074252138,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0002928993,MT0002928993.mp3,0.3241197697576815,0.515387947497145,Angry/Tense,Neutral/Balanced,Q3,Sad/Calm,Q2,False
MT0002965366,MT0002965366.mp3,0.3711675590728717,0.4775151190476191,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0002986568,MT0002986568.mp3,0.3993736929563492,0.49553982723369805,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003037596,MT0003037596.mp3,0.32001501240079355,0.3199564238365802,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003037754,MT0003037754.mp3,0.40946629791303296,0.3971611363510489,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003053135,MT0003053135.mp3,0.3879611160540849,0.4218270461309524,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003072479,MT0003072479.mp3,0.3898608491161616,0.3030787163457887,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003101727,MT0003101727.mp3,0.38414409722222226,0.3576926551226552,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003105414,MT0003105414.mp3,0.3921903199404762,0.3913943326812077,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003109823,MT0003109823.mp3,0.3271946660804474,0.45448337100687314,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003114552,MT0003114552.mp3,0.3059460218253968,0.41795110389610407,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003129858,MT0003129858.mp3,0.4794540128968252,0.36442844030542554,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003150748,MT0003150748.mp3,0.48973769322691185,0.5136819486908137,Angry/Tense,Neutral/Balanced,Q3,Sad/Calm,Q2,False
MT0003189890,MT0003189890.mp3,0.3981771660804474,0.5008886977782554,Angry/Tense,Neutral/Balanced,Q3,Sad/Calm,Q2,False
MT0003263304,MT0003263304.mp3,0.3766602493686868,0.38992606362387605,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003272904,MT0003272904.mp3,0.4236265860267849,0.3917485841042522,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003274067,MT0003274067.mp3,0.4186637872023811,0.34479492559523806,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003300388,MT0003300388.mp3,0.4122169885037348,0.35464183779761904,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003320924,MT0003320924.mp3,0.45153639508928584,0.3823034880050507,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003328491,MT0003328491.mp3,0.382564532944064,0.39442242472622413,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003336370,MT0003336370.mp3,0.4028707366741742,0.47410586061507926,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003343422,MT0003343422.mp3,0.3933892315323565,0.3123060442825149,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003344002,MT0003344002.mp3,0.4250146307613953,0.332473050595238,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003352308,MT0003352308.mp3,0.3351178400072151,0.34255469539141425,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003353794,MT0003353794.mp3,0.3829357499098125,0.3290670001352814,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003362542,MT0003362542.mp3,0.3713458908279219,0.4045439434523809,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003362617,MT0003362617.mp3,0.4004377055233491,0.32392855406746013,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003367947,MT0003367947.mp3,0.33169287405303033,0.3970733283730159,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003396470,MT0003396470.mp3,0.41855646306818206,0.4671894246031747,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003402538,MT0003402538.mp3,0.3815275659506556,0.3510226785714286,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003420996,MT0003420996.mp3,0.39174596045447596,0.3461800694444444,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003435704,MT0003435704.mp3,0.36561542631087507,0.33214980738879196,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003501434,MT0003501434.mp3,0.4817706621430469,0.3953044601572997,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003504525,MT0003504525.mp3,0.4261718943903318,0.46250326636904765,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003530174,MT0003530174.mp3,0.36081078125,0.4397772842261903,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003542756,MT0003542756.mp3,0.4050129097408478,0.3206313839979464,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003601752,MT0003601752.mp3,0.4633807936507937,0.5009801494166213,Angry/Tense,Neutral/Balanced,Q3,Sad/Calm,Q2,False
MT0003655811,MT0003655811.mp3,0.43836517361111116,0.4367936235119047,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003703624,MT0003703624.mp3,0.3684471726190477,0.47856494598608834,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003748227,MT0003748227.mp3,0.4103448859126982,0.4712400421626986,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003792475,MT0003792475.mp3,0.4905845362103172,0.47809051012591053,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003799339,MT0003799339.mp3,0.38329073594173435,0.37877520337301573,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0003808089,MT0003808089.mp3,0.4090931683600165,0.4623460702387587,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003863509,MT0003863509.mp3,0.30299271225046887,0.4683298124098123,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003872021,MT0003872021.mp3,0.35124301023629156,0.5253185435200307,Angry/Tense,Neutral/Balanced,Q3,Sad/Calm,Q2,False
MT0003878494,MT0003878494.mp3,0.34191340621184374,0.4339559201388889,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003895439,MT0003895439.mp3,0.4514163945786647,0.49451320660241616,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003907045,MT0003907045.mp3,0.47931533098845586,0.40308125381097554,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003909053,MT0003909053.mp3,0.36686741657647887,0.47805608779754266,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003930610,MT0003930610.mp3,0.5418447842261905,0.3882592733134919,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0003935485,MT0003935485.mp3,0.44601844291125536,0.4527381770833333,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003942985,MT0003942985.mp3,0.3457082553554614,0.42667166418650804,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003970870,MT0003970870.mp3,0.4318860015640999,0.40614969148906643,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0003974181,MT0003974181.mp3,0.34731012229090363,0.3508834350198412,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0004001276,MT0004001276.mp3,0.35303274337184165,0.4410207103731645,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004071684,MT0004071684.mp3,0.4421448139880953,0.3502938268849207,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004082588,MT0004082588.mp3,0.4055131597222222,0.3580997147817462,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004117319,MT0004117319.mp3,0.4339185639880951,0.39208261370573866,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004131058,MT0004131058.mp3,0.40421494542122205,0.4550921750992064,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004131260,MT0004131260.mp3,0.35230566834060184,0.5145947003750966,Angry/Tense,Neutral/Balanced,Q3,Sad/Calm,Q2,False
MT0004139859,MT0004139859.mp3,0.3517480605158731,0.3502971676587301,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0004184616,MT0004184616.mp3,0.34419172009000837,0.35319417162698413,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0004194402,MT0004194402.mp3,0.46226189110632726,0.4158608037968976,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004212108,MT0004212108.mp3,0.3297826253870466,0.364785634920635,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0004232099,MT0004232099.mp3,0.4242374989073426,0.3523427232142856,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004263301,MT0004263301.mp3,0.4762462480210016,0.3418986855158729,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004263956,MT0004263956.mp3,0.4005610850800796,0.4237681845238096,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004269670,MT0004269670.mp3,0.33789537099722494,0.41808284047837363,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004287283,MT0004287283.mp3,0.33594781534954415,0.42166819624819607,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004290389,MT0004290389.mp3,0.49084852182539684,0.3781080555555555,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004296158,MT0004296158.mp3,0.49934807604949877,0.3552728025793651,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004317784,MT0004317784.mp3,0.4911232125693067,0.4502744262002272,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004342301,MT0004342301.mp3,0.32888560297035485,0.3472443537903667,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0004343785,MT0004343785.mp3,0.4125779071584857,0.4765324801587302,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004352104,MT0004352104.mp3,0.4291825354919267,0.46641078127224117,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004397754,MT0004397754.mp3,0.4521201686507939,0.3706302854437227,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004400843,MT0004400843.mp3,0.41514878532468996,0.45344897073412704,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004440606,MT0004440606.mp3,0.5174727712912083,0.39151286713286737,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0004476235,MT0004476235.mp3,0.38566097556865664,0.41631528906857007,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004485367,MT0004485367.mp3,0.3749658908593531,0.38759974364177474,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0004489039,MT0004489039.mp3,0.45446119578338356,0.38503462019785994,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004500770,MT0004500770.mp3,0.33102176417032325,0.39394203508297254,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0004514306,MT0004514306.mp3,0.40197454613095246,0.4935014506726608,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004537620,MT0004537620.mp3,0.41140476013523686,0.408654816859858,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004548391,MT0004548391.mp3,0.3765882353581676,0.49482647486459896,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004609722,MT0004609722.mp3,0.3495229449023198,0.4527565525793652,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004625127,MT0004625127.mp3,0.3250639363866247,0.5262591903370203,Angry/Tense,Neutral/Balanced,Q3,Sad/Calm,Q2,False
MT0004668394,MT0004668394.mp3,0.38330065066877567,0.3720953983301486,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0004693207,MT0004693207.mp3,0.40210012246852744,0.3335669886363636,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004772896,MT0004772896.mp3,0.4297278304247836,0.33055469680022354,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004781165,MT0004781165.mp3,0.4228203300926739,0.42579829174297934,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004798790,MT0004798790.mp3,0.4176912378246753,0.4444522691456427,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004817670,MT0004817670.mp3,0.44524045367826615,0.49139150297619055,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004829377,MT0004829377.mp3,0.3706800421626985,0.4985670002901114,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004840819,MT0004840819.mp3,0.3486254263965203,0.44045459068362186,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004842694,MT0004842694.mp3,0.35999143398268396,0.4120906745201072,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004869271,MT0004869271.mp3,0.4411936306062719,0.377298628697691,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004910983,MT0004910983.mp3,0.5053075811798295,0.37643653502747243,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0004922692,MT0004922692.mp3,0.40640889204545433,0.3333177232142858,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004936799,MT0004936799.mp3,0.34678420431998547,0.4285127793560608,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0004978135,MT0004978135.mp3,0.5128541114987659,0.44049297157882816,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0005001966,MT0005001966.mp3,0.37717029017857157,0.38921942956349215,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005009715,MT0005009715.mp3,0.3766339348845599,0.317579099702381,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005023904,MT0005023904.mp3,0.4422519483294486,0.42379690476190485,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005030845,MT0005030845.mp3,0.40627616319444443,0.3694847017045455,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005083885,MT0005083885.mp3,0.39109364032569927,0.3422754430812245,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005094727,MT0005094727.mp3,0.33644267902236646,0.4932487119613393,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005111463,MT0005111463.mp3,0.4056814268609743,0.3941868397054334,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005115042,MT0005115042.mp3,0.37614833791208774,0.38459325234390007,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005134466,MT0005134466.mp3,0.5374494246031748,0.47528124132151545,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0005155949,MT0005155949.mp3,0.5091324851190476,0.41950819529326894,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0005157391,MT0005157391.mp3,0.36542792582583433,0.43543761160714267,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005171805,MT0005171805.mp3,0.3430675581709959,0.4004453646964173,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005189351,MT0005189351.mp3,0.33718867334054836,0.414233409316378,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005189820,MT0005189820.mp3,0.31711109105532637,0.35195696699134194,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005217073,MT0005217073.mp3,0.36732492597680105,0.35623719742063514,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005221680,MT0005221680.mp3,0.35952396638084116,0.4049537896825398,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005253065,MT0005253065.mp3,0.3625408821947559,0.41949057039314847,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005254421,MT0005254421.mp3,0.4978645679421089,0.48064848900978185,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005260370,MT0005260370.mp3,0.43051650545634934,0.33272799698565314,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005262725,MT0005262725.mp3,0.3588320116341992,0.40355907597508694,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005270263,MT0005270263.mp3,0.3736717435515874,0.3815033829365077,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005294278,MT0005294278.mp3,0.3583337117234364,0.3436212103174605,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005330350,MT0005330350.mp3,0.410658464781746,0.355090329861111,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005336347,MT0005336347.mp3,0.4070252464202464,0.4234167985862319,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005352614,MT0005352614.mp3,0.4415824910673958,0.4054538541666666,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005357887,MT0005357887.mp3,0.42225910218253965,0.4514778526334776,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005379911,MT0005379911.mp3,0.39073649522843795,0.4770490495486247,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005389048,MT0005389048.mp3,0.46615725093715576,0.4246300766594518,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005404247,MT0005404247.mp3,0.35300144246031734,0.37511219698644255,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005486154,MT0005486154.mp3,0.38338901801562986,0.3723552728174604,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005520274,MT0005520274.mp3,0.41159888460497823,0.3886375595238096,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005568749,MT0005568749.mp3,0.34656823085768385,0.3689042703823954,Sad/Calm,Melancholy/Calm,Q3,Sad/Calm,Q3,True
MT0005575348,MT0005575348.mp3,0.31710024553571425,0.5023808002952397,Angry/Tense,Neutral/Balanced,Q3,Sad/Calm,Q2,False
MT0005593407,MT0005593407.mp3,0.37637920025706395,0.4398738246965454,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005621435,MT0005621435.mp3,0.5130441400613276,0.4027655257936508,Content/Relaxed,Neutral/Balanced,Q3,Sad/Calm,Q4,False
MT0005630273,MT0005630273.mp3,0.41041545691801007,0.3852863751352815,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005655655,MT0005655655.mp3,0.3378161830357144,0.4185281125992066,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005670101,MT0005670101.mp3,0.3134792457195583,0.4344641494053534,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005696421,MT0005696421.mp3,0.4684436715133317,0.3282070808531747,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005723257,MT0005723257.mp3,0.38548850998387707,0.4252533031204906,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
MT0005727783,MT0005727783.mp3,0.41930491725288604,0.4225840482954543,Sad/Calm,Neutral/Balanced,Q3,Sad/Calm,Q3,True
